idpoi,title,layer,type,tipo,subcategoria,address,postcode,phone,web,description,image_uri,lat,lon,mp3_uri,lang
8527,Cruceiro do adro da Igrexa de San Pedro de Sárdoma,lugares,37,Edificios singulares,Arquitectura relixiosa,"Laxe, s/n",36214,,,"Móstrase a Cristo crucificado, e no reverso está a Piedade cunha Virxe orando, ambas as dúas moi logradas e de roupaxes amplas.",http://www.turismodevigo.org/sites/turismodevigo/files/lug153.jpg,42.2174646237223,-8.71149356638286,,gl-ES
8528,Cruceiro de Laxe,lugares,37,Edificios singulares,Arquitectura relixiosa,"Laxe, s/n",36214,,,Nel aparece representada a crucifixión e a Piedade.,http://www.turismodevigo.org/sites/turismodevigo/files/lug154.jpg,42.2170268153568,-8.7144378659146,,gl-ES
8529,Cruceiro do barrio da Costa,lugares,37,Edificios singulares,Arquitectura relixiosa,"A Costa, s/n",36213,,,"A cruz é lisa, e no anverso ten a Cristo crucificado con tres cravos e pernas flexionadas. No reverso está representada a Piedade, que sostén a Cristo cunha man sobre a cintura.",http://www.turismodevigo.org/sites/turismodevigo/files/lug155.jpg,42.2102396641093,-8.72522161249598,,gl-ES
8530,Cruceiro de Tarrío,lugares,37,Edificios singulares,Arquitectura relixiosa,"Tarrío, s/n",36391,,,Represéntase a crucifixión e no reverso a Piedade cun querubín debaixo.,http://www.turismodevigo.org/sites/turismodevigo/files/lug156.jpg,42.1925236358592,-8.77395438965384,,gl-ES
8531,Cruceiro do adro da Igrexa de Oia,lugares,37,Edificios singulares,Arquitectura relixiosa,"A Igrexa, s/n",36390,,,"Na cruz ten representados símbolos da Paixón, como martelo e a escaleira.",http://www.turismodevigo.org/sites/turismodevigo/files/lug157.jpg,42.1826712522109,-8.80143805678495,,gl-ES
8532,Cruz de Freixal,lugares,37,Edificios singulares,Arquitectura relixiosa,"Fragoselo, s/n",36391,,,"Conta a tradición que a situación da cruz vén dada porque alí morreu unha ""pescantina"" que viña de Camos e que por iso se colocou alí a cruz.",http://www.turismodevigo.org/sites/turismodevigo/files/lug158.jpg,42.1824445991478,-8.76712900575638,,gl-ES
8521,Cruceiro de Zamáns,lugares,37,Edificios singulares,Arquitectura relixiosa,"Zamáns, s/n",36310,,,Represéntase a Crucifixión cun Cristo inexpresivo e ríxido. No reverso aparece representada a Piedade cun pequeno Cristo entre os xeonllos.,http://www.turismodevigo.org/sites/turismodevigo/files/lug146.jpg,42.1547396137659,-8.68847191522071,,gl-ES
8520,Cruceiro do cemiterio de Bouzas,lugares,37,Edificios singulares,Arquitectura relixiosa,Cemiterio de Bouzas,36213,,,A cruz é lisa e de sección cuadrangular. No anverso ten a Cristo crucificado con tres cravos. No reverso ten á Piedade cunha Virxe coas mans unidas e un Cristo de pequenas dimensións.,http://www.turismodevigo.org/sites/turismodevigo/files/lug145.jpg,42.2130995587747,-8.75293904091316,,gl-ES
8509,Cruz de O Calvario de Candeán,lugares,37,Edificios singulares,Arquitectura relixiosa,"Candeán de Arriba, s/n",36217,,,É unha das cruces que formaban parte do Vía Crucis.,http://www.turismodevigo.org/sites/turismodevigo/files/lug134.jpg,42.2410681328254,-8.66895100150479,,gl-ES
8510,Cruz do lugar de Babío,lugares,37,Edificios singulares,Arquitectura relixiosa,"Babío, s/n",36312,,,"Trátase dun cruceiro atípico e que se parece máis ben a unha das cruces que forman o ""Vía Crucis""",,42.1923785641791,-8.71520034117704,,gl-ES
8511,Cruceiro do lugar de Cruceiro de Fragoselo,lugares,37,Edificios singulares,Arquitectura relixiosa,"Fragoselo, s/n",36391,,,"Representa a Cristo crucificado, suxeito con tres cravos e as pernas flexionadas. Conserva restos de pintura azul na cruz e parte do corpo.",http://www.turismodevigo.org/sites/turismodevigo/files/lug136.jpg,42.1802268935702,-8.76403120158451,,gl-ES
8512,Cruz do Calvario de Cabral,lugares,37,Edificios singulares,Arquitectura relixiosa,"O Calvario, s/n",36218,,,"Formaba parte do Vía Crucis, sendo posiblemente o punto final do mesmo. Hoxe en día aínda celébrase a procesión de Venres Santo ata este lugar intentando conservar unha tradición antiga.",http://www.turismodevigo.org/sites/turismodevigo/files/lug137.jpg,42.2220607493835,-8.65538439794432,,gl-ES
8513,Cruz de Bouzós,lugares,37,Edificios singulares,Arquitectura relixiosa,"A Luz, s/n",36391,,,Di a tradición que os enterros paraban diante dela e rezábase alí.,http://www.turismodevigo.org/sites/turismodevigo/files/lug138.jpg,42.1872747927348,-8.76812829873881,,gl-ES
8514,Conxuntos parciais do barrio vello de Vigo,lugares,37,Edificios singulares,Arquitectura civil,Vigo,36202,,,"Conxunto urbano non declarado como conxunto histórico, pero que funciona como tal.",http://www.turismodevigo.org/sites/turismodevigo/files/lug139.jpg,42.2377493254884,-8.72833108580292,,gl-ES
8515,Cruz do Adro da Igrexa de San Salvador de Teis,lugares,37,Edificios singulares,Arquitectura relixiosa,"A Igrexa, s/n",36216,,,Formou parte do Vía Crucis procesional arredor da Igrexa.,http://www.turismodevigo.org/sites/turismodevigo/files/lug140.jpg,42.2574265504594,-8.68646769896455,,gl-ES
8516,Cruceiro vello,lugares,37,Edificios singulares,Arquitectura relixiosa,"Cruceiro de Bouzas, s/n",36208,,,No anverso preséntasenos a crucifixión cun Cristo con tres cravos. No reverso obsérvase a coroación da Virxe por dous anxos e unha Virxe enriba da lúa e a serpe.,http://www.turismodevigo.org/sites/turismodevigo/files/lug141.jpg,42.2243016251919,-8.75002217444147,,gl-ES
8518,Cruceiro do cemiterio de Candeán,lugares,37,Edificios singulares,Arquitectura relixiosa,Cemiterio de Candeán,36217,,,A cruz ten nós imitando a madeira e é de sección circular. Ten como única representación a Cristo crucificado con tres cravos e a cabeza ladeada.,http://www.turismodevigo.org/sites/turismodevigo/files/lug143.jpg,42.2420044363674,-8.6651816684592,,gl-ES
8519,Cruceiro do cemiterio de Santa Mariña de Cabral,lugares,37,Edificios singulares,Arquitectura relixiosa,"A Igrexa, s/n",36218,,,"Represéntase a un Cristo crucificado con tres cravos e a cabeza inclinada, as pernas flexionadas e os brazos oblicuos, dando a sensación de que xa estaba morto na cruz. Un anxo aparece suspendido no aire.",http://www.turismodevigo.org/sites/turismodevigo/files/lug144.jpg,42.2234922906772,-8.65725609794702,,gl-ES
8450,Casa Sanjurjo,lugares,37,Edificios singulares,Arquitectura civil,"Plaza de Compostela, 20",36201,,,"O edificio foi deseñado en 1906, por Pacewicz. Constitúe unha das obras do arquitecto con máis influencias parisienses.",http://www.turismodevigo.org/sites/turismodevigo/files/lug069.jpg,42.2397073539127,-8.72119494846791,,gl-ES
8449,Casa Salvador Aranda Graña,lugares,37,Edificios singulares,Arquitectura civil,"Concepción Arenal, 1",36201,,,"O edificio foi deseñado en 1898 por Michel Pacewicz. Trátase dunha casa de planta baixa e dous pisos con tres áticos piramidais, e con óculos para a ventilación da baixocuberta.",http://www.turismodevigo.org/sites/turismodevigo/files/lug068.jpg,42.2399851210574,-8.72091718757219,,gl-ES
8448,Casa Rosendo Silva,lugares,37,Edificios singulares,Arquitectura civil,"Plaza de Compostela, 19",36201,,,O edificio foi deseñado en 1907 por Michel Pacewicz e Jenaro de la Fuente Domínguez. A súa arquitectura é ecléctica debido ás aportacións dos arquitectos máis famosos da época.,http://www.turismodevigo.org/sites/turismodevigo/files/lug067.jpg,42.2397073547876,-8.72091718621402,,gl-ES
8447,Casa Ramón Arbones,lugares,37,Edificios singulares,Arquitectura civil,"Elduayen, 4",36202,,,O edificio foi deseñado en 1892 por Jenaro de la Fuente Domínguez. Foi edificado polo construtor Antonio González Romero.,http://www.turismodevigo.org/sites/turismodevigo/files/lug066.jpg,42.2380407379783,-8.72702794684211,,gl-ES
8451,Casa Vicente Coma,lugares,37,Edificios singulares,Arquitectura civil,"Urzaiz, 17",36201,,,"O edificio foi deseñado en 1921 polo arquitecto Manuel Gómez Román. Destacan a súa bufarda moi ornamentada, con linteis en arco de medio punto e adornada con volutas.",http://www.turismodevigo.org/sites/turismodevigo/files/lug070.jpg,42.2354383026287,-8.71851551251621,,gl-ES
8452,Casas de Oya,lugares,37,Edificios singulares,Arquitectura civil,"García Barbón, nº 15, 17, 19",36201,,,Edificio de estilo ecléctico de corte francés e base neobarroca de forte simetría.,http://www.turismodevigo.org/sites/turismodevigo/files/lug071.jpg,42.2371216818802,-8.71869545469442,,gl-ES
8453,Casas para Álvaro López Mora,lugares,37,Edificios singulares,Arquitectura civil,"Colón, 29-31",36201,,,"O edificio foi deseñado en 1908 por Jenaro de la Fuente Domínguez. O que leva o número 29 foi modificado por José Franco Montes en 1917, que lle engadiu dúas bufardas laterais. Ambos os dous edificios foron concibidos baixo formulacións eclécticos.",http://www.turismodevigo.org/sites/turismodevigo/files/lug072.jpg,42.2363741625086,-8.72008388044108,,gl-ES
8454,Casas para Joaquín Pérez Boullosa,lugares,37,Edificios singulares,Arquitectura civil,"Plaza de Compostela, 24",36201,,,"O edificio foi deseñado en 1910 por José Franco Montes. É o máximo representante das influencias da arquitectura ""sezessionista vienesa"" no modernismo vigués.",http://www.turismodevigo.org/sites/turismodevigo/files/lug073.jpg,42.2397073519461,-8.72175047297855,,gl-ES
8455,Castelo de San Sebastián,lugares,37,Edificios singulares,Construcción histórica,Parque de O Castro,36202,,,"Do Castelo de San Sebastián soamente quedan os muros do lado norte, con dúas garitas porque un baluarte e dous medios baluartes que se conservaban foron derrubados para construír sobre eles o Pazo Consistorial.",http://www.turismodevigo.org/sites/turismodevigo/files/lug074.jpg,42.2369292300832,-8.72674951134173,,gl-ES
8456,Castelo do Castro,lugares,37,Edificios singulares,Construcción histórica,Parque de O Castro,36203,,,"Foi construído no s. XVII, ao mesmo tempo que as murallas da cidade e o castelo de San Sebastián, polos enxeñeiros militares, Juan Villarroel e Prado e os irmáns Carlos e Fernando de Grunemberg.",http://www.turismodevigo.org/sites/turismodevigo/files/lug075.jpg,42.2325876576669,-8.72616134062013,,gl-ES
8457,Castro y Fortaleza,lugares,37,Edificios singulares,Construcción histórica,Monte O Castro,36202,,,"En 1926, e de xeito fortuíto, producíronse os primeiros achados na zona de restos dun poboado castrexo. Posteriormente puxéronse ao descuberto un total de 45 construcións pertencentes ao período que vai dende o s. II- I a. d. C.",http://www.turismodevigo.org/sites/turismodevigo/files/lug076.jpg,42.2319488180429,-8.72627985016231,,gl-ES
8446,Casa Prudencio Nandín,lugares,37,Edificios singulares,Arquitectura civil,"Plaza de Compostela, 13, 14",36201,,,"O edificio foi deseñado por Jenaro de la Fuente Domínguez e construído en dúas fases: a primeira en 1892 e a segunda en 1900, pero constitúe un conxunto. É un edificio ecléctico e moi ornamentado.",http://www.turismodevigo.org/sites/turismodevigo/files/lug065.jpg,42.2391407513262,-8.72139456925014,,gl-ES
8445,Casa Pereira Castro,lugares,37,Edificios singulares,Arquitectura civil,"Plaza de la Constitución, 8",36202,,,"Edificio do século XVIII, pertencente á Casa Pereira. Como ornamento ten tres escudos da familia.",http://www.turismodevigo.org/sites/turismodevigo/files/lug064.jpg,42.2385812930542,-8.7262169428509,,gl-ES
8435,El antiguo Rectorado de la Universidad de Vigo,lugares,37,Edificios singulares,Arquitectura civil,"Areal, 46, Esquina A Oporto 1",36201,,,"O edificio actual é o único que mantén unha aliñación distinta dos demais inmobles desta rúa, por cambios no proxecto inicial de edificación de dita rúa.",http://www.turismodevigo.org/sites/turismodevigo/files/lug054.jpg,42.2389215697612,-8.71640863513712,,gl-ES
8436,Casa González Salgado,lugares,37,Edificios singulares,Arquitectura civil,"Avda. Montero Ríos, 30 y 32",36201,,,"O edificio foi deseñado en 1908 por Jenaro de la Fuente Domínguez. É un edificio ecléctico con catro plantas e faiado tamén simétrico e un ancho corpo central, algo saínte, con catro vans enmarcados en almofadados.",http://www.turismodevigo.org/sites/turismodevigo/files/lug055.jpg,42.2404836253924,-8.72154031049172,,gl-ES
8437,Casa Hermanos Suárez,lugares,37,Edificios singulares,Arquitectura civil,"Avda. Montero Ríos, 2",36202,,,"O edificio foi deseñado por José Franco Montes en 1920. Trátase dun edificio de baixo e tres plantas, como a maioría das edificacións do Ensanche Olloqui. Foi construído polo contratista Antonio González Romero.",http://www.turismodevigo.org/sites/turismodevigo/files/lug056.jpg,42.2402661735249,-8.7241348760891,,gl-ES
8438,Casa Ledo,lugares,37,Edificios singulares,Arquitectura civil,Porta do Sol,36202,,,"O edificio foi deseñado en 1893 por Jenaro de la Fuente Domínguez. Ten tres fachadas e cinco plantas. A fachada principal, que da á ""Porta do Sol"", destaca por ter o eixe de simetría centralizado.",http://www.turismodevigo.org/sites/turismodevigo/files/lug057.jpg,42.2380727872859,-8.7261730655921,,gl-ES
8439,Casa Manuel Millán,lugares,37,Edificios singulares,Arquitectura civil,"Lepanto, 5",36201,,,"O edificio foi deseñado en 1921 por Manuel Gómez Román, para vivenda de Manuel Millán. O máis destacable son os capites ecléctico-clasicistas, que serven de exemplo para ver a primeira etapa do eclecticismo na cidade viguesa.",http://www.turismodevigo.org/sites/turismodevigo/files/lug058.jpg,42.2346986836673,-8.71589624169174,,gl-ES
8440,Casa Marcelino Barreras,lugares,37,Edificios singulares,Arquitectura civil,"Velázquez Moreno, 15-17",36202,,,O edificio foi deseñado en 1882 por Domingo Rodríguez Sesmero para Marcelino Barreras. É un edificio simétrico con un chafrán no que destacan as galerías de fundición que serven de amplos miradoiros.,http://www.turismodevigo.org/sites/turismodevigo/files/lug059.jpg,42.2374852221841,-8.72175046051426,,gl-ES
8441,Casa Odriozola,lugares,37,Edificios singulares,Arquitectura civil,"García Barbón, nº 4",36201,,,"O edificio foi deseñado en dúas etapas. En 1875, Alejandro Rodríguez Sesmero, asinou unha planta baixa e dous pisos; en 1908 Jenaro de la Fuente Domínguez asinou a adición ao terceiro piso, trala compra do edificio por Manuel Rodríguez Rodríguez.",http://www.turismodevigo.org/sites/turismodevigo/files/lug060.jpg,42.2373669768909,-8.7196061421324,,gl-ES
8442,Casa para Manuel Bárcena Franco,lugares,37,Edificios singulares,Arquitectura civil,"Policarpo Sanz, 24",36202,,,"Realizado en granito de cantería, é un edificio de estilo ecléctico. Ten unha planta baixa e tres pisos, e non presenta ningunha alteración en relación co proxecto inicial.",http://www.turismodevigo.org/sites/turismodevigo/files/lug061.jpg,42.2374852219878,-8.72202822271768,,gl-ES
8443,Casa para María Igrexas Curty,lugares,37,Edificios singulares,Arquitectura civil,"Plaza de Compostela, 4, 5",36201,,,O edificio foi deseñado por Jenaro de la Fuente Álvarez en 1940. O proxecto é marcadamente racionalista con formas redondeadas e sen ornamentación.,http://www.turismodevigo.org/sites/turismodevigo/files/lug062.jpg,42.2390170221635,-8.72313865500889,,gl-ES
8444,Casa Pedro Román,lugares,37,Edificios singulares,Arquitectura civil,"Joaquín Yánez, 12",36202,,,"O edificio foi deseñado en 1889 por Jenaro de la Fuente Domínguez. Hoxe é a Biblioteca Central, pero anteriormente foi un edificio comercial e tamén albergou o casino vigués.",http://www.turismodevigo.org/sites/turismodevigo/files/lug063.jpg,42.2390421169541,-8.72526941810899,,gl-ES
8434,Casa Estanislao Durán,lugares,37,Edificios singulares,Arquitectura civil,"Príncipe, 41",36202,,,"Edificio de estilo ecléctico con influencia francesa, remarcada pola presenza da mansarda superior cunha serie de bufardas decoradas con frontón curvo e volutas nos laterais.",http://www.turismodevigo.org/sites/turismodevigo/files/lug053.jpg,42.2366519238619,-8.72175045497292,,gl-ES
8482,Garaxe Americano,lugares,37,Edificios singulares,Arquitectura civil,"García Barbón, 29",36201,,,"Este edificio foi construído para a venda de automóbiles, pero a súa aparencia monumentalista é propia de calquera edificación institucional da época.",http://www.turismodevigo.org/sites/turismodevigo/files/lug102.jpg,42.2372074680702,-8.71786178591829,,gl-ES
8472,Edificio Miguel Seijo Serodio,lugares,37,Edificios singulares,Arquitectura civil,"Tomás Alonso, 224",36208,,,O edificio foi deseñado en 1945 polo arquitecto Francisco Castro Represas. Destacan dúas balconadas corridas con balaustrada e un balcón semicircular.,http://www.turismodevigo.org/sites/turismodevigo/files/lug091.jpg,42.2240613703943,-8.75152901488072,,gl-ES
8473,Edificio Natalio Sanchón,lugares,37,Edificios singulares,Arquitectura civil,"Policarpo Sanz, 22",36202,,,O edificio foi deseñado en 1935 polo arquitecto Francisco Castro Represas.,http://www.turismodevigo.org/sites/turismodevigo/files/lug092.jpg,42.2374221295337,-8.72295035617771,,gl-ES
8474,Edificio Núñez Berdiales,lugares,37,Edificios singulares,Arquitectura civil,"Urzaiz, 42",36203,,,O edificio foi deseñado en 1905 por Pacewicz. Ten unha planta baixa e tres altas.,http://www.turismodevigo.org/sites/turismodevigo/files/lug093.jpg,42.2347743346027,-8.71760818145824,,gl-ES
8475,Edificio para Francisco Solleiro Negrete,lugares,37,Edificios singulares,Arquitectura civil,"Policarpo Sanz, 21",36202,,,O edificio foi deseñado en 1891 por Manuel Felipe Quintana. Destaca a simetría das súas fachadas unidas por un chafrán con galerías nas dúas últimas plantas.,http://www.turismodevigo.org/sites/turismodevigo/files/lug094.jpg,42.2378130984831,-8.72205686545205,,gl-ES
8476,Edificio para Jesús Crespo Filgueira,lugares,37,Edificios singulares,Arquitectura civil,"Cuba, 2, esquina a Urzaiz",36204,,,O edificio foi deseñado en 1938 polo arquitecto Francisco Castro Represas. As obras de cantería foron feitas polo mestre canteiro Ángel García Martínez utilizando o granito branco da serra de Castrelos e un rematado final de puído.,http://www.turismodevigo.org/sites/turismodevigo/files/lug095.jpg,42.2341316325804,-8.71591627783067,,gl-ES
8477,Edificio Simeón,lugares,37,Edificios singulares,Arquitectura civil,"Porta do Sol, 6",36203,,,"O edificio ten tres pisos dos cales o último é abuhardillado. A planta baixa, dedicada ao comercio, ten un carácter suntuoso e monumental cunha excelente cantería en granito.",http://www.turismodevigo.org/sites/turismodevigo/files/lug096.jpg,42.2376613704553,-8.72500908910496,,gl-ES
8478,Facultade de Ciencias Económicas do Campus de Vigo,lugares,37,Edificios singulares,Arquitectura civil,Campus Universitario de Vigo,36310,,,Trátase dun edificio de vangarda deseñado por Alfonso Penela Fernández.,http://www.turismodevigo.org/sites/turismodevigo/files/lug098.jpg,42.1701586658028,-8.6809168804034,,gl-ES
8479,Fonte da Falperra,lugares,37,Edificios singulares,Arquitectura popular,Falperra,36202,,,Trátase dunha fonte moderna pero coroada de monumentalidade barroca.,http://www.turismodevigo.org/sites/turismodevigo/files/lug099.jpg,42.2352630711676,-8.728694504176,,gl-ES
8480,Fonte da Praza da Princesa,lugares,37,Edificios singulares,Arquitectura popular,Plaza de la Princesa,36202,,,Tense constancia da súa existencia dende o ano 1889.,http://www.turismodevigo.org/sites/turismodevigo/files/lug100.jpg,42.2383505548749,-8.72589530584672,,gl-ES
8481,Fonte Paseo Alfonso XII,lugares,37,Edificios singulares,Arquitectura popular,Alfonso XII,36202,,,Hai datos de crónicas que xa falan da súa existencia no ano 1875 cando o Faro de Vigo dá a noticia da súa construción.,http://www.turismodevigo.org/sites/turismodevigo/files/lug101.jpg,42.2366519046258,-8.72786122567813,,gl-ES
8423,Casa de Francisca Alfaya,lugares,37,Edificios singulares,Arquitectura civil,"Carral, 7, 9",36202,,,"O edificio foi deseñado en 1901, por Benito Gómez Román. Trátase dunha obra con abundantes formas neogóticas e neorrománicas.",http://www.turismodevigo.org/sites/turismodevigo/files/lug042.jpg,42.238988195287,-8.72458585151493,,gl-ES
8471,Edificio do Hotel Universal,lugares,37,Edificios singulares,Arquitectura civil,Montero Ríos,36202,,www.marriott.com/hotels/travel/VGOPA-AC-Hotel-Palacio-Universal,"O edificio consérvase igual que no proxecto inicial e albergou o Hotel Universal, un dos máis coñecidos da cidade, durante moitos anos. Este hotel foi adquirido pola cadea AC, que levou a cabo unha remodelación interior.",http://www.turismodevigo.org/sites/turismodevigo/files/lug090.jpg,42.2400527669455,-8.72469973988995,,gl-ES
8470,Edificio do Hotel Moderno,lugares,37,Edificios singulares,Arquitectura civil,"Policarpo Sanz, 1",36203,,,"É unha das obras máis emblemáticas de Michel Pacewicz e do eclecticismo do século XIX na cidade. É coñecido popularmente como íHotel El Modernoí por ter albergado, durante moito tempo, unha instalación hoteleira.",http://www.turismodevigo.org/sites/turismodevigo/files/lug089.jpg,42.2380727935561,-8.72506201610924,,gl-ES
8458,Centro de Saúde de Coia,lugares,37,Edificios singulares,Arquitectura civil,"Porriño, 5",36209,,,Foi construído no ano 1999 e é obra do arquitecto Alfonso Penela.,http://www.turismodevigo.org/sites/turismodevigo/files/lug077.jpg,42.2170394737805,-8.74572613144052,,gl-ES
8460,Conxunto de muiños de Gontade,lugares,37,Edificios singulares,Arquitectura popular,Gontade,36391,,,"Conxunto de 4 muíños, obra do século XVIII, perfectamente restaurados.",http://www.turismodevigo.org/sites/turismodevigo/files/lug079.jpg,42.1919270150979,-8.78421413685596,,gl-ES
8461,Edificio Albo,lugares,37,Edificios singulares,Arquitectura civil,"Gran Vía, 2, esquina a Urzaiz",36203,,,"Destaca a grande monumentalidade e verticalidade do edificio, conferida polos volumes dispostos en chanzos e rematados por unha escultura feita por Jesús Picón, copia da Victora de Samotracia.",http://www.turismodevigo.org/sites/turismodevigo/files/lug080.jpg,42.2345651035536,-8.71681303844016,,gl-ES
8462,Edificio Banca Viñas-Aranda,lugares,37,Edificios singulares,Arquitectura civil,"Reconquista, 9-11",36201,,,O edificio foi deseñado en 1941 por Antonio Pazos Ramilo.,http://www.turismodevigo.org/sites/turismodevigo/files/lug081.jpg,42.2384565533443,-8.72334588807285,,gl-ES
8463,Edificio Banco de España,lugares,37,Edificios singulares,Arquitectura civil,"Policarpo Sanz, 15",36202,,,O edificio foi deseñado en 1938 polo arquitecto Romualdo de Madariaga. Todo o edificio ten amplos ventanais con arcos de medio punto e uns vans enmarcados con saliente e decorados.,http://www.turismodevigo.org/sites/turismodevigo/files/lug082.jpg,42.2377629855468,-8.72286151079495,,gl-ES
8464,Edificio Bonín,lugares,37,Edificios singulares,Arquitectura civil,"Areal, 42 , esquina Oporto 2",36201,,,É unha das principais obras do autor na cidade que se conserva íntegra. É de estilo ecléctico e está composta por unha planta baixa e tres pisos. A ornamentación é dun recargado barroquismo.,http://www.turismodevigo.org/sites/turismodevigo/files/lug083.jpg,42.2389215689955,-8.71668639756985,,gl-ES
8465,Edificio comercial de Príncipe,lugares,37,Edificios singulares,Arquitectura civil,Príncipe 5 y Policarpo Sanz 8,36202,,,Edificio comercial proxectado por Jenaro de la Fuente Álvarez a finais da década dos anos 20.,http://www.turismodevigo.org/sites/turismodevigo/files/lug084.jpg,42.2376581380734,-8.72087777735032,,gl-ES
8466,Edificio comercial para José González,lugares,37,Edificios singulares,Arquitectura civil,"Marqués de Valadares, 23",36201,,,O edificio foi deseñado en 1949 polo arquitecto Francisco Castro Represas. O máis destacable son os numerosos e amplos ventanais separados por delgadas pilastras.,http://www.turismodevigo.org/sites/turismodevigo/files/lug085.jpg,42.2384317328684,-8.72210223942349,,gl-ES
8467,Edificio da Equitativa,lugares,37,Edificios singulares,Arquitectura civil,"Marqués de Valadares, 21",36201,,,"Ó edificio foi deseñado en 1948 polo arquitecto Manuel Cabanyens y Mata. É un exemplo da arquitectura academicista monumentalista, aínda que ten algunhas formas clasicistas.",http://www.turismodevigo.org/sites/turismodevigo/files/lug086.jpg,42.2384565540258,-8.72306812524044,,gl-ES
8468,Edificio da Escola de Artes e Oficios de Vigo,lugares,37,Edificios singulares,Arquitectura civil,"García Barbón, 5",36201,,,"O edificio foi construído en dúas etapas. Na primeira constrúese a fachada principal da Rúa García Barbón e o primeiro tramo da  Rúa Pontevedra; estas obras conclúen en 1900. O seu dono, José García Barbón, cédeo ao Concello.",http://www.turismodevigo.org/sites/turismodevigo/files/lug087.jpg,42.237694436917,-8.71960638078445,,gl-ES
8469,Edificio de Peritos,lugares,37,Edificios singulares,Arquitectura civil,"Conde de Torrecedeira, 86",36202,,,Edificio construído entre 1931-1941 e proxectado por Jenaro de la Fuente Álvarez. Pertencen xa a un eclecticismo academicista que se impuxo entre os arquitectos vigueses na segunda e terceira década do s. XX.,http://www.turismodevigo.org/sites/turismodevigo/files/lug088.jpg,42.22859172522,-8.73338215000662,,gl-ES
8399,Espacio Colección Caixanova,lugares,38,Museos,Arquitectura civil,"Policarpo Sanz, 24-26, 1ª pl.",36202,986120078,,Nel é posible realizar un percorrido polas distintas correntes pictóricas e escultóricas xurdidas de artistas galegos durante os últimos 150 anos.,http://www.turismodevigo.org/sites/turismodevigo/files/lug017.jpg,42.2374597694273,-8.72232907700858,,gl-ES
8398,Casa das Artes,lugares,38,Museos,Arquitectura civil,"Policarpo Sanz, nº 15",36202,986439525,,"Foi concibido como Banco de España ata que, a mediados da década dos 80, o Ministerio de Economía e Facenda decide eliminar tódalas sucursais que non estean en capitais de provincia, pasando a formar parte do patrimonio municipal.",http://www.turismodevigo.org/sites/turismodevigo/files/lug016.jpg,42.2378259966466,-8.72283821203541,,gl-ES
8397,Vigo Zoo,lugares,41,Turismo urbano,Zoolóxico,Monte da Madroa s/n,36216,,,"Ten unha extensión de 55.676 m2 ampliables nos que se desenvolven unha gran variedade de actividades dirixidas ao ensino, divulgación, investigación, turismo, ocio, investigación e conservación de especies.",http://www.turismodevigo.org/sites/turismodevigo/files/lug015.jpg,42.248555591232,-8.67511870901679,,gl-ES
8396,Barrio de Bouzas,lugares,41,Turismo urbano,Arquitectura civil,Bouzas,36208,,,Destacan as casas mariñeiras de tipoloxía tradicional formando un armazón urbano típico da Galicia litoral.,http://www.turismodevigo.org/sites/turismodevigo/files/lug014.jpg,42.2254735168679,-8.75389949126066,,gl-ES
8400,Fundación Laxeiro,lugares,38,Museos,Fundación,"Rúa Policarpo Sánz, 15 3º",36202,986438475,www.laxeiro.es,"Pretende a difusión, conservación e catalogación da obra do pintor José Otero Abeledo, Laxeiro así como o apoio e difusión da arte contemporánea e de novos creadores.",http://www.turismodevigo.org/sites/turismodevigo/files/lug018.jpg,42.2378259966466,-8.72283821203541,,gl-ES
8401,Fundación Liste - Museo Liste,lugares,38,Museos,Museo,"Pastora, 22",36210,,,"Programación de actividades e talleres dirixidos a escolares e adultos, tamén dispoñemos de fichas de traballo e diverso material didáctico adaptado. Realízanse audicións, proxeccións audiovisuais, campamentos, investigacións, etc.",http://www.turismodevigo.org/sites/turismodevigo/files/lug019.jpg,42.2178562777952,-8.73105330766909,,gl-ES
8403,Museo Anfaco da Industria Conserveira,lugares,38,Museos,Arquitectura civil,"Ctra. Colexio Universitario, 16",36310,,,"Ca creación deste centro preténdese mostrar un percorrido centenario sobre os fitos históricos que caracterizaron o nacemento do sector empresarial conserveiro, primeiro dende a Ría de Vigo, ata converterse nun referente nacional.",http://www.turismodevigo.org/sites/turismodevigo/files/lug021.jpg,42.1683750623723,-8.6866947508932,,gl-ES
8404,Museo do Mar de Galicia,lugares,38,Museos,Museo didáctico,"Avda. Atlántida, nº 160",36208,986247750,www.museodomar.com,Un lugar onde comprender a enorme vinculación histórica dos galegos co mar a través do seu aproveitamento e coñecemento.,http://www.turismodevigo.org/sites/turismodevigo/files/lug022.jpg,42.2240067201781,-8.77015868495418,,gl-ES
8407,Museo de Arte Deportivo,lugares,38,Museos,Arquitectura civil,Avda. Balaidos. Estadio Municipal,36210,986297101,,"O Museo Deportivo inaugurouse o 12 de marzo de 1999 e abrangue toda a historia do Real Club Celta dende o seu nacemento, en 1923 coa fusión do Real Vigo Sporting Club e o Real Fortuna, ata os nosos días.",http://www.turismodevigo.org/sites/turismodevigo/files/lug025.jpg,42.213636825766,-8.73725559300173,,gl-ES
8395,Parque lineal Río Lagares,lugares,42,Xardíns urbanos,Parque,,36213,,,Un paseo por este parque nos permítenos observar unha gran diversidade de aves por estar próximo á desembocadura do río Lagares.,http://www.turismodevigo.org/sites/turismodevigo/files/lug013.jpg,42.206926131724,-8.7522706947625,,gl-ES
